,folder,File Name,Original Language,Translated Language,Translated Transcription,Original Transcription
0:03:54 I Buran 30, I her in 90
0:04:03 I Buran 30, I her in 90
0:04:14 I Buran 30, I her in 90
0:04:44 I Buran 30, I her in 90
0:04:51 I Buran 30, I her in 90
0:05:08 uranium 30, uranium 30, I buran 30, reception
0:05:21 uranium 30, I had it at 95
0:05:51 I Buran 30, I her in 95
0:06:09 uranium 30, uranium 30, I got her at 95, over
0:06:21 uranium 30, uranium 30, I got her at 95, over
0:06:30 uranium 30, uranium 30, I got her at 95, over
0:06:38 uranium 30, uranium 30, I got her at 95, over
0:06:48 uranium 30, uranium 30, I got her at 95, over
0:07:07 uranium 30, uranium 30, I got her at 95, over
0:07:16 uranium 30, uranium 30, I got her at 95, over
0:07:22 uranium 30, I had her at 95, reception
0:07:25 uranium 30, I her in 95, ask lowe park help in the air, chopper, chopper, how took me reception
0:07:35 uranium 30, I her at 95, took you, took you, can't get to low park shout higher, I'm a buran, over
0:07:43 took you, took you, trying, trying, trying, receiving, guys, suffering, suffering
0:07:49 I accepted, accepted, accepted, fulfilled
0:07:56 Low Park, Low Park
0:07:59 I'm a Buran, over.
0:08:05 mig warfare pilot
0:08:08 mig warfare pilot
0:08:11 diye spravlasty
0:08:15 I don't like wings.
0:08:18 but exactly Västbeären
0:08:20 we don't jump 262atters
0:08:22 I'm still late.
0:08:24 But they nevertheless surrendered.
0:08:26 to our demand
0:08:28 But at the end of the term.
0:08:31 tonight
0:08:32 spades, shovels
0:08:35 I Buran-30 reception
0:08:39 Buran-30, Buran-30
0:08:41 I-95
0:08:43 try to fix it
0:08:44 via the sub-strength
0:08:46 clippers, clippers, reception
0:08:49 and fitter and fitter
0:08:51 Who's pushing me out, I'm a Buran-30 reception
0:09:02 shovel, shovel, I-95
0:09:17 I-95
0:09:18 I-95, I-95, Buran-30, come in.
0:09:44 1, 2, 3, 4, 5
0:09:49 Vi, cola
0:09:58 Wee, I don't get it, I don't get it, say it again.
0:10:00 Vee, 9-5, I report, stop
0:10:05 Wee, I don't understand, repeat.
0:10:08 I pass, I pass, I repeat
0:10:10 Vii, 9-5, I'm Duran-30, reporting, stopping
0:10:14 They bring such patteri, patteri, that we were subjected to air
0:10:21 The nature of the goal is such, such patters
0:10:37 vii, 200, viii, 200, viii, viii, 100, accepted, me hello
0:10:42 Myself.
0:10:51 Wee, 9-5, I Duran-30, over.
0:10:55 For 3.1
0:10:57 Say it again, say it again
0:11:00 Vesut patteri, patteri, have, 200, vii, 200, viii, reception
0:11:08 How much, how much, I don't understand
0:11:11 I can't tell you how much, I can't, I don't know, reception.
0:11:16 What kind of farm?
0:11:19 First farm, first, reception
0:11:26 Where is north, where is south?
0:11:30 How much, how much, I don't understand
0:11:33 I don't get it.
0:11:48 How much, how much, I don't understand
0:11:50 Duran-30, reception
0:12:15 South, north, I Duran-30, receive
0:12:21 How much, how much, I don't understand
0:12:24 Duran-30, reception
0:12:32 South, 9-5, I'm Duran-30, over.
0:12:51 South, 9-5, I'm Duran-30, over.
0:13:06 Come on, come on, I'm Duran-30, over.
0:13:21 Duran-30, Duran-30, I Scala, reception
0:13:27 Scala, Scala, I'm Duran-30, put it down, I'm Duran-30, over
0:13:35 Duran-30, Duran-30, me Duran-30, reception
0:13:40 I have silence, reception
0:13:42 I hear you, a hundred of my neighboring neighborhoods, each precinct, I Duran-30, reception
0:13:53 I don't know, I don't know, reception.
0:13:58 I am Duran-30, I understand.
0:14:03 All gone, all gone, I Duran-30, over.
0:14:12 I have silence, reception
0:14:20 Duran-30, Duran-30, I South, 9-5, reception
0:14:25 South, 9-5, I Duran, over.
0:14:29 Duran-30, I South, 9-5
0:14:33 Two, two hundred, thirty, two hundred
0:14:36 Visible loss, halftone degree, reception
0:14:40 South, 9-5, to repeat you, interrupting
0:14:46 Duran-30, Duran-30, I South, 9-5
0:14:50 Taking casualties, two, two hundred, two, two hundred
0:14:54 Three, three hundred, three, three hundred
0:14:58 Carries a loss, half ton degree, half ton degree, reception
0:15:02 South-95, I'm Duran, got it.
0:15:06 What about the boxes, what are the losses?
0:15:12 I don't understand, repeat
0:15:15 What box losses?
0:15:23 Again.
0:15:25 South-95, what's the box loss?
0:15:30 I'm Duran, over.
0:15:33 Accepted, I will clarify
0:15:52 Duran-30, Duran-30, I Lampas-19, 28, admission
0:15:57 Lampas-28, I'm Duran, over.
0:16:04 Duran-30, I am Lampas
0:16:17 Lampas-28, I'm Duran, over.
0:16:20 Admission
0:16:22 Duran, Duran, Duran, soon, soon, now the iron bird will fly
0:16:27 To evacuate the wounded, hold your fire, hold your fire, over
0:16:32 I get it, I don't have a snow connection yet, as understood
0:16:40 I don't understand, repeat
0:16:43 Can't get out in the snow, can't get out in the snow
0:16:50 Going out, trying to get in touch, as I realized
0:16:55 I got it, I got it, I'll report back here right away
0:16:59 I got it, I have Volgograd, near the south, is taking a loss
0:17:05 2-200, 3-300, I Duran-30, receive
0:17:12 From the south, huh?
0:17:14 By the south, by the south
0:17:16 By the South
0:17:18 I got it, I got it, what are the coordinates?
0:17:22 Coordinates, I clarify, there is shooting from small arms with a large-caliber
0:17:30 Copy, that's it, one more time, how much loss?
0:17:34 2-200, 3-300
0:17:40 Yeah, you got it.
0:17:43 South-95, I Duran-30, over.
0:17:50 Duran-30, I'm South-95, over.
0:17:55 South-95, what are the solutions to this situation?
0:18:13 I got it, I got it, I'll report back here right away
0:18:19 South-95, now slow it down and turn it up
0:18:26 I heard about the losses, that Volgograd withdrew, and came
0:18:32 Where did Volgograd go? There
0:18:35 What's the situation in District North? I'm Duran-30, over.
0:18:43 South-95, I Duran-30, over.
0:18:50 South-95, I Duran-30, over.
0:18:54 South-95, I Duran-30, over.
0:19:04 I get it, I get it, Vladivostok is calm?
0:19:13 Vladivostok, here comes the fight, here comes the fight, I accept
0:19:19 What is the nature of combat? The nature of the battle, I Duran-30, reception
0:19:28 South-95, I Duran-30, over.
0:19:34 South-95, I Duran-30, over.
0:19:39 South-95, I Duran-30, over.
0:19:46 Duran-30, Duran-30, I'm South-95, need air support, need air support, over
0:20:03 There are target coordinates, target coordinates are needed
0:20:17 I get it, I get it, I get it, Vladivostok is calm?
0:20:24 South-95, I Duran-30, over.
0:20:31 Duran-30, Duran-30, I South-95, receive
0:20:37 South-95, I Duran-30, over.
0:20:43 South-95, I Duran-30, over.
0:20:51 Where's your battery? Where's your battery?
0:21:02 South-95, where's your battery?
0:21:06 South-95, I Duran-30, over.
0:21:16 I got it, slow it down and say it louder.
0:21:22 South-95, I Duran-30, over.
0:21:34 Duran-30, Duran-30, I South-95, receive
0:21:39 I'm Duran, over.
0:21:42 Duran-30, Duran-30, me Duran-30, reception
0:21:49 Duran-30, Duran-30, I South-95, receive
0:21:54 South-95, I'm Duran, over.
0:21:59 Write down the coordinates, write down the coordinates, over
0:22:03 Ready
0:22:11 South-95, I Duran-30, over.
0:22:15 Duran-30, Duran-30, I South-95, receive
0:22:22 I'm Duran, over, ready to turn on
0:22:28 Clear mouth, clear mouth, clear mouth
0:22:33 Clear mouth, clear mouth, clear mouth, clear mouth
0:22:38 This point, this point, give me specific coordinates
0:22:44 And the nature of the target, who are you?
0:22:48 Infantry, equipment, artillery, who are you?
0:22:53 I'm Duran, over.
0:22:56 Leo 1, seven, Leo 1, seven, reception
0:23:01 X-Igrek, X-Igrek, give me the coordinates
0:23:08 Accepted, accepted
0:23:30 I'm Duran, over, ready to turn on
0:23:48 I'm Duran, over, ready to turn on, I'm Duran-30, over
0:24:00 I'm Duran, over, ready to turn on, I'm Duran-30, over
0:24:30 I'm Duran, over, ready to turn on, I'm Duran-30, over
0:25:00 I'm Duran, over, ready to turn on, I'm Duran-30, over
0:25:08 Duran-30, Duran-30, I VIS-95, reception
0:25:14 VIS-95, I Duran-30, reception
0:25:18 Duran-30, I'm VIS-95, recording coordinates, recording coordinates, over
0:25:24 I'm Duran-30, ready
0:25:26 I'm Duran-30, over.
0:25:29 5, 5, 8, 5, 1, 0, 7, over
0:25:43 C, C, C, C, 8, C, 1, 0, 9, correct, correct, further, further
0:25:56 6, 2, 8, 7, 9, 0, 0, over
0:26:09 6, 2, 8, 7, 9, 0, 0
0:26:17 With, right, right, all in support, all in support, in the air, in the air, in the air, reception
0:26:23 The nature of the target, name me
0:26:29 Duran-30, I U-95, over.
0:26:33 I'm Duran, over.
0:26:36 All in support, all in support, reception
0:26:40 I got you, I got you, tell me the nature of the target, as you understood me, reception
0:27:23 U-95, U-95, I'm Duran-30, over.
0:27:53 U-95, I'm Duran-30, over.
0:28:13 U-95, I'm Duran-30, over.
0:28:29 U-95, I'm Duran-30, over.
0:28:32 U-95, I'm Duran-30, over.
0:28:48 Duran-30, Duran-30, I U-95, over
0:28:52 U-95, what is the nature of the target, Ruth?
0:29:06 I'm Burat-30, over.
0:29:09 Damascus infantry, Damascus infantry, in the Big Square, in the Big Square
0:29:17 Going in four directions, in four directions
0:29:22 Coordination range, counter, counter, reception
0:29:38 U-95, U-95, I'm Duran-30, over.
0:29:44 Cats squared, you are on the menagerie, I Burat-30, over
0:29:50 By the menagerie, by the menagerie, lion, one, net, lion, one, net, as received you, reception
0:30:00 I'm Burat-30, took
0:30:07 Urgent, urgent, pass it on, pass it on, as received you, reception
0:30:19 Is there fire now or not?
0:30:23 I'm Burat-30, over.
0:30:26 Let me clarify, let me clarify
0:30:30 I'm Burat-30, over.
0:31:00 I'm Burat-30, over.
0:31:30 Burat-30, Burat-30, I South-95, receive
0:31:44 South-95, I'm Burat-30, over.
0:31:50 Burat-30, I'm South-95, I can't say specifically
0:31:55 North, north, call for air, call for air, need help, need help, over
0:32:07 I'm Burat-30, over.
0:32:25 I'm Burat-30, I'm South-95, over.
0:32:34 I'm Burat-30, I'm South-95, over.
0:32:44 I'm Burat-30, I'm South-95, over.
0:32:54 I'm Burat-30, I'm South-95, over.
0:33:04 I'm Burat-30, I'm South-95, over.
0:33:14 I'm Burat-30, I'm South-95, over.
0:33:24 I'm Burat-30, I'm South-95, over.
0:33:34 I'm Burat-30, I'm South-95, over.
0:33:44 I'm Burat-30, I'm South-95, over.
0:33:54 I'm Burat-30, I'm South-95, over.
0:34:04 I'm Burat-30, I'm South-95, over.
0:34:14 I'm Burat-30, I'm South-95, over.
0:34:24 I'm Burat-30, I'm South-95, over.
0:34:34 I'm Burat-30, I'm South-95, over.
0:34:44 I'm Burat-30, I'm South-95, over.
0:34:54 I'm Burat-30, I'm South-95, over.
0:35:04 I'm Burat-30, I'm South-95, over.
0:35:14 I'm Burat-30, I'm South-95, over.
0:35:24 I'm Burat-30, I'm South-95, over.
0:35:34 I'm Burat-30, I'm South-95, over.
0:35:44 I'm Burat-30, I'm South-95, over.
0:35:54 I'm Burat-30, I'm South-95, over.
0:36:04 I'm Burat-30, I'm South-95, over.
0:36:14 I'm Burat-30, I'm South-95, over.
0:36:24 I'm Burat-30, I'm South-95, over.
0:36:34 I'm Burat-30, I'm South-95, over.
0:36:44 I'm Burat-30, I'm South-95, over.
0:36:54 I'm Burat-30, I'm South-95, over.
0:37:04 I'm Burat-30, I'm South-95, over.
0:37:14 I'm Burat-30, I'm South-95, over.
0:37:24 I'm Burat-30, I'm South-95, over.
0:37:34 I'm Burat-30, I'm South-95, over.
0:37:44 I'm Burat-30, I'm South-95, over.
0:37:54 I'm Burat-30, I'm South-95, over.
0:38:04 I'm Burat-30, I'm South-95, over.
0:38:14 I'm Burat-30, I'm South-95, over.
0:38:24 I'm Burat-30, I'm South-95, over.
0:38:34 I'm Burat-30, I'm South-95, over.
0:38:44 I'm Burat-30, I'm South-95, over.
0:38:54 Lampasas-28, Lampasas-28, I Burat-30, over.
0:39:09 Lampasas-28, Lampasas-28, I Burat-30, over.
0:39:20 Lampasas-28, off Volgograd, is taking losses
0:39:29 223-300, goes to Vladivostok
0:39:38 Come again, come again, does it come to Vladivostok?
0:39:42 Goes to Lampasas-28, I Burat-30
0:39:47 Departing to Vladivostok, in the Lev-1-7 square
0:40:02 Wait, wait, give me a pen, I'll take the gun
0:40:18 Lampas-28, I am Burat-30
0:40:27 Repeat, repeat, repeat, I am Lampas
0:40:35 Lampas-28, I'm Burat-30, Yugo-95.
0:40:42 In the Volgograd 223-300 economy, they go in the Lev-1-7 square
0:40:58 Says they come in from four sides, from four sides
0:41:02 I'm Burat-30, over.
0:41:12 South-95 comes in from four sides, and what kind of equipment?
0:41:24 South-95, South-95, I'm Burat-30, over.
0:41:29 Burat-30, Burat-30, I South-95, receive
0:41:34 South-95, I'm Burat-30, what am I doing?
0:41:38 What technique?
0:41:41 I'm Burat-30, over.
0:41:44 Burat-30, I'm South-95, I said, I said
0:41:51 Why enemy strength, infantry, infantry in livewells, squared, squared reception
0:42:09 I am Burat-30, receiving
0:42:12 Burat-30, I'm South-95, about fucking air support forgot, fucking forgot, reception
0:42:23 I'm Burat-30, took
0:42:26 Burat-30, Burat-30, La-28, I Burat-30, receive
0:42:32 Yes, the reception
0:42:38 Populated bullets, infantry climbing into houses, reception
0:42:47 Who is for the populated pulk?
0:42:52 Yasnaya Gorka
0:43:00 Clear town, clear town, clear town
0:43:09 Yasnaya Gorka
0:43:12 Yasnaya Gorka
0:43:21 I'm Burat, yeah.
0:43:24 I'm Burat-30, over.
0:43:35 La-28, I Burat-30, all hide in the cavity of the aviation, I Burat-30, over
0:43:54 I'm Burat-30, I'm Burat-30, I'm Burat-30, over.
0:44:01 Lampasas 28, I Burat-30, receive.
0:44:32 Lampasas 28, did you accept what I passed on?
0:44:36 I'm Burat-30, over.
0:44:40 Yeah, yeah, I got it, I'm asking you, did you tell him about the helicopter?
0:45:01 I Burat-30, I Burat-30, I Burat-30, over.
0:45:31 I Burat-30, I Burat-30, I Burat-30, over.
0:46:01 Hooray, Andrei, hooray, Andrei, I'm Burat-28, I'm Burat-30, over.
0:46:14 At the reception
0:46:32 Lampasas 28, do you hear yourself South-95 or not?
0:46:36 Yes, I can hear you, but I don't understand who you're from at all.
0:46:54 South-95, I'm Burat-30, over.
0:46:58 Burat-30, I'm South-95, over.
0:47:02 South-95, come out to Lampasas, I'm Burat-30, over.
0:47:06 Burat-30, I'm South-95, I can't hear him, I can't hear him, reception
0:47:17 I'm Burat-30, I'm South-95, I'm South-95, ready to work on Yasnogorsk, reception
0:47:36 South-95, I'm Burat-30, over.
0:47:40 Accepted, accepted
0:48:06 Burat-30, Burat-30, I South-95, receive
0:48:32 South-95, I'm Burat-30, over.
0:48:46 I'm Burat-30, passed, waiting, waiting.
0:48:50 I Burat-30, over, waiting
0:48:52 Burat-30, Burat-30, I'm giving information, before the first one, everyone needs to, uh, stand up
0:49:12 I'm Burat-30, I don't get it again.
0:49:17 Burat-30, I give information, what help is needed?
0:49:23 I can't hear.
0:49:32 I Burat-30, to whom was the information communicated? Repeat
0:49:39 I brought the information to Diamond, the reception
0:49:44 I'm Burat-30, took
0:49:53 I'm Burat-30, I don't get it again.
0:49:58 I am Burat-30, I give information, what help is needed?
0:50:04 I can't hear.
0:50:10 I am Burat-30, I give information, what help is needed?
0:50:16 I can't hear.
0:50:18 I'm Burat-30, I don't get it again.
0:50:23 I can't hear.
0:50:28 I am Burat-30, I give information, what help is needed?
0:50:33 I can't hear.
0:50:37 I am Burat-30, I give information, what help is needed?
0:50:41 I can't hear.
0:50:44 I can't hear.
0:51:01 I can't hear.
0:51:14 I can't hear.
0:51:44 I can't hear.
0:51:48 I can't hear.
0:51:51 I can't hear.
0:52:13 I can't hear.
0:52:21 I can't hear.
0:52:37 I can't hear.
